SK_ID_PREV,SK_ID_CURR,MONTHS_BALANCE,CNT_INSTALMENT,CNT_INSTALMENT_FUTURE,NAME_CONTRACT_STATUS,SK_DPD,SK_DPD_DEF
1424943,416741,-12,36.0,32.0,Active,0,0
2560688,152612,-17,24.0,5.0,Active,0,0
1609514,339122,-15,9.0,0.0,Completed,0,0
1811234,256136,-14,24.0,5.0,Active,0,0
1244963,399114,-15,36.0,22.0,Active,0,0
2641195,388420,-15,24.0,5.0,Active,0,0
1327025,251088,-14,12.0,3.0,Active,0,0
1236592,339690,-8,12.0,11.0,Active,0,0
1111983,160388,-15,24.0,20.0,Active,0,0
2273738,124560,-15,60.0,54.0,Active,0,0
2029689,176916,-8,60.0,54.0,Active,0,0
1577106,125026,-8,48.0,31.0,Active,0,0
2492362,229939,-9,36.0,21.0,Active,0,0
2385712,245664,-11,12.0,0.0,Completed,0,0
1930897,449518,-10,42.0,18.0,Active,0,0
2730571,235505,-17,12.0,0.0,Completed,0,0
2805146,106459,-11,24.0,22.0,Active,0,0
1941727,389743,-16,36.0,24.0,Active,0,0
2430401,282409,-12,12.0,3.0,Active,0,0
2505288,252935,-9,24.0,24.0,Active,0,0
2165797,223958,-16,18.0,7.0,Active,0,0
1152771,266580,-11,12.0,5.0,Active,0,0
2079420,281117,-16,7.0,0.0,Completed,0,0
2104901,326426,-14,24.0,5.0,Active,0,0
1471828,227338,-5,48.0,32.0,Active,0,0
2608515,217840,-8,24.0,20.0,Active,0,0
1908167,366720,-4,6.0,6.0,Active,0,0
2074576,228613,-9,60.0,53.0,Active,0,0
1336037,359670,-4,60.0,58.0,Active,0,0
2688658,324912,-4,60.0,54.0,Active,0,0
2335715,147922,-4,60.0,57.0,Active,0,0
2062230,207936,-4,24.0,19.0,Active,0,0
2082423,358023,-11,36.0,10.0,Active,0,0
1242239,259353,-11,60.0,60.0,Active,0,0
1557010,313768,-2,6.0,3.0,Active,0,0
1986245,338390,-2,18.0,16.0,Active,0,0
1408970,133362,-10,6.0,4.0,Active,0,0
1184368,429975,-3,18.0,15.0,Active,0,0
2479744,421788,-9,36.0,28.0,Active,0,0
2088573,340049,-4,6.0,2.0,Active,0,0
2179494,308172,-6,24.0,19.0,Active,0,0
1815262,388754,-11,24.0,20.0,Active,0,0
2435311,344683,-11,48.0,35.0,Active,0,0
2812621,106958,-3,6.0,2.0,Active,0,0
1386974,365717,-11,12.0,0.0,Completed,0,0
1994753,228588,-10,6.0,4.0,Active,0,0
1756446,451836,-4,4.0,0.0,Completed,0,0
2593923,169773,-11,18.0,15.0,Active,0,0
2622499,201358,-2,48.0,18.0,Active,0,0
1889593,135910,-12,22.0,0.0,Completed,0,0
2184602,206473,-2,6.0,3.0,Active,0,0
1049611,455757,-6,36.0,12.0,Active,0,0
2606122,227079,-5,36.0,19.0,Active,0,0
1937742,281703,-3,48.0,26.0,Active,0,0
2167498,110945,-4,48.0,26.0,Active,0,0
1339150,425731,-2,6.0,5.0,Active,0,0
2687222,285940,-3,48.0,46.0,Active,0,0
1150218,322651,-11,48.0,45.0,Active,0,0
2191249,415013,-9,12.0,1.0,Active,0,0
1239454,238655,-3,18.0,15.0,Active,0,0
1363323,377762,-12,24.0,14.0,Active,0,0
1944699,422787,-6,37.0,28.0,Active,0,0
1865696,435230,-6,48.0,40.0,Active,0,0
1221738,150307,-11,36.0,28.0,Active,0,0
1790688,156918,-5,36.0,28.0,Active,0,0
2235101,437420,-6,24.0,13.0,Active,0,0
2157684,155246,-12,48.0,34.0,Active,0,0
2030321,424883,-2,36.0,24.0,Active,0,0
1312146,250793,-3,24.0,22.0,Active,0,0
1235976,276191,-5,12.0,2.0,Active,0,0
1634283,154547,-8,60.0,57.0,Active,0,0
1731250,294029,-4,12.0,0.0,Completed,0,0
1385096,378396,-6,24.0,20.0,Active,0,0
2772748,333650,-9,18.0,16.0,Active,0,0
1640329,359383,-9,24.0,20.0,Active,0,0
1985947,289094,-6,24.0,22.0,Active,0,0
1031592,230958,-4,48.0,44.0,Active,0,0
2256398,151526,-3,60.0,55.0,Active,0,0
2225231,274629,-3,36.0,24.0,Active,0,0
2017637,383057,-6,12.0,2.0,Active,0,0
2403829,269586,-5,24.0,5.0,Active,0,0
1814678,450791,-6,7.0,0.0,Completed,0,0
2567111,315521,-10,12.0,11.0,Active,0,0
1442905,411378,-2,6.0,1.0,Active,0,0
2007864,146207,-7,60.0,56.0,Active,0,0
1651960,234914,-11,6.0,5.0,Active,0,0
1776192,438983,-4,24.0,22.0,Active,0,0
1995300,322075,-5,12.0,9.0,Active,0,0
1481176,383178,-11,60.0,55.0,Active,0,0
2210107,248180,-9,18.0,18.0,Active,0,0
2777589,278213,-5,36.0,26.0,Active,0,0
2395200,158149,-8,36.0,21.0,Active,0,0
1327542,453103,-2,36.0,30.0,Active,0,0
2578398,192284,-6,54.0,35.0,Active,0,0
1239401,320420,-5,36.0,22.0,Active,0,0
2100858,110575,-3,48.0,46.0,Active,0,0
1108945,189427,-3,60.0,57.0,Active,0,0
1830497,172564,-3,24.0,19.0,Active,0,0
2426661,169174,-9,24.0,19.0,Active,0,0
1108259,123238,-4,12.0,10.0,Active,0,0
1436398,437284,-5,18.0,16.0,Active,0,0
1561361,126450,-4,6.0,5.0,Active,0,0
2050376,132048,-10,5.0,0.0,Completed,0,0
1431750,258167,-9,6.0,5.0,Active,0,0
2270848,291664,-4,18.0,16.0,Active,0,0
1181994,130414,-8,24.0,19.0,Active,0,0
2370603,343372,-4,7.0,0.0,Completed,0,0
1730653,293455,-10,24.0,19.0,Active,0,0
1829548,439309,-2,12.0,2.0,Active,0,0
2345850,175261,-12,6.0,0.0,Completed,0,0
2256130,133859,-6,18.0,13.0,Active,0,0
2645303,345385,-12,24.0,17.0,Active,0,0
1034780,456213,-10,60.0,49.0,Active,0,0
1192340,449596,-7,60.0,49.0,Active,0,0
1603050,142362,-3,36.0,11.0,Active,0,0
2070094,150852,-2,60.0,51.0,Active,0,0
2086816,356742,-11,12.0,0.0,Completed,0,0
1906322,313783,-10,18.0,16.0,Active,27,0
1528137,305273,-10,6.0,0.0,Completed,0,0
1961791,187978,-4,6.0,0.0,Completed,0,0
1627118,327675,-6,60.0,60.0,Active,0,0
2621791,356784,-11,6.0,6.0,Active,0,0
1161209,376947,-10,48.0,46.0,Active,0,0
2521728,107050,-10,18.0,17.0,Active,0,0
1057691,152785,-12,24.0,5.0,Active,0,0
1723527,272686,-5,24.0,5.0,Active,0,0
1435623,346744,-10,12.0,11.0,Active,0,0
2409154,332490,-2,12.0,11.0,Active,0,0
1624711,275965,-4,4.0,0.0,Completed,0,0
2657527,127173,-3,24.0,15.0,Active,0,0
2191228,393441,-3,6.0,0.0,Completed,0,0
1612872,234180,-4,60.0,57.0,Active,0,0
2546685,158864,-6,12.0,9.0,Active,0,0
2324492,418146,-6,60.0,57.0,Active,0,0
1901620,134972,-12,6.0,4.0,Active,0,0
2071079,358893,-5,12.0,11.0,Active,0,0
1891259,289584,-6,12.0,11.0,Active,0,0
1597898,256480,-3,5.0,0.0,Completed,0,0
1899092,177255,-5,24.0,20.0,Active,0,0
2817904,172873,-3,24.0,19.0,Active,0,0
2513673,365405,-4,6.0,4.0,Active,0,0
2118004,156222,-8,24.0,21.0,Active,0,0
2789765,317696,-11,18.0,13.0,Active,0,0
1419532,155079,-6,24.0,20.0,Active,0,0
1472740,317457,-5,6.0,4.0,Active,0,0
1840863,300823,-2,60.0,55.0,Active,0,0
2157715,156912,-10,37.0,10.0,Active,0,0
1562726,305356,-8,36.0,28.0,Active,0,0
1095877,436501,-6,48.0,43.0,Active,0,0
2065606,347398,-3,24.0,20.0,Active,0,0
2271415,422597,-5,48.0,35.0,Active,0,0
2157715,156912,-2,37.0,2.0,Active,0,0
1110680,188276,-4,60.0,50.0,Active,0,0
2020265,233315,-2,18.0,6.0,Active,0,0
1861355,223832,-2,18.0,9.0,Active,0,0
1665565,271335,-2,12.0,9.0,Active,0,0
2054060,143905,-2,48.0,45.0,Active,0,0
1191922,156937,-1,48.0,36.0,Active,0,0
2334656,156177,-2,18.0,5.0,Active,0,0
2702270,127198,-1,12.0,1.0,Active,0,0
1672732,130771,-4,18.0,10.0,Active,0,0
1212755,363642,-3,24.0,6.0,Active,0,0
2825079,108584,-4,6.0,4.0,Active,0,0
2421587,319948,-3,24.0,12.0,Active,0,0
2378845,286163,-4,12.0,8.0,Active,0,0
1525488,438648,-2,12.0,2.0,Active,0,0
2379004,376881,-2,24.0,1.0,Active,0,0
1419694,187087,-3,36.0,14.0,Active,0,0
2458075,103467,-2,11.0,0.0,Completed,0,0
1844373,295406,-1,24.0,5.0,Active,0,0
1276461,219913,-2,12.0,8.0,Active,0,0
1139837,149582,-4,60.0,49.0,Active,0,0
2710305,187154,-2,24.0,13.0,Active,0,0
2539588,366526,-4,18.0,6.0,Active,0,0
1416514,325254,-4,18.0,5.0,Active,0,0
1736484,403135,-2,24.0,9.0,Active,0,0
2701486,171781,-4,48.0,44.0,Active,0,0
2727192,211850,-1,6.0,2.0,Active,0,0
1232705,372584,-2,36.0,23.0,Active,0,0
1648478,265755,-1,36.0,19.0,Active,0,0
2090284,151937,-1,60.0,48.0,Active,0,0
1067224,125111,-4,48.0,30.0,Active,0,0
1745581,260435,-4,12.0,10.0,Active,0,0
1356457,154571,-4,6.0,0.0,Completed,0,0
1938003,389368,-1,48.0,16.0,Active,0,0
2424197,456008,-3,6.0,1.0,Active,0,0
2156731,404811,-2,48.0,36.0,Active,0,0
2154869,191907,-3,12.0,0.0,Active,0,0
1328117,301067,-2,6.0,0.0,Completed,0,0
2435311,344683,-3,48.0,27.0,Active,0,0
1939827,307213,-2,48.0,35.0,Active,0,0
2546688,180158,-4,24.0,13.0,Active,0,0
1344182,289864,-2,48.0,39.0,Active,0,0
1159993,287574,-4,12.0,9.0,Active,0,0
2697088,131005,-3,5.0,1.0,Active,0,0
1026493,110703,-2,6.0,3.0,Active,0,0
1153329,371457,-3,6.0,0.0,Active,0,0
1848391,318385,-4,24.0,14.0,Active,0,0
1729667,349306,-3,24.0,4.0,Active,0,0
2748694,339736,-3,24.0,16.0,Active,0,0
1552267,451861,-2,12.0,10.0,Active,0,0
1396262,345118,-3,6.0,1.0,Active,0,0
1017099,177563,-1,24.0,5.0,Active,0,0
1230005,180773,-4,12.0,9.0,Active,0,0
1850552,176218,-3,12.0,4.0,Active,0,0
1143316,443266,-3,36.0,11.0,Active,0,0
2495259,127389,-2,6.0,2.0,Active,0,0
1104155,108584,-4,24.0,13.0,Active,0,0
2479052,345989,-3,24.0,12.0,Active,0,0
2357580,386990,-2,24.0,4.0,Active,0,0
2414183,352198,-4,18.0,8.0,Active,0,0
1989532,325121,-3,36.0,8.0,Active,0,0
1515323,186591,-2,6.0,3.0,Active,0,0
1481176,383178,-3,60.0,47.0,Active,0,0
2725828,418346,-11,36.0,16.0,Active,0,0
2235784,392382,-10,48.0,42.0,Active,0,0
2283025,358519,-8,54.0,43.0,Active,0,0
2328174,244876,-12,24.0,0.0,Completed,0,0
2013647,181535,-12,6.0,6.0,Active,0,0
1129956,174182,-10,6.0,0.0,Completed,0,0
2522114,382492,-9,12.0,5.0,Active,0,0
1179688,378255,-9,12.0,5.0,Active,0,0
1729478,250733,-10,36.0,17.0,Active,0,0
1002649,432493,-16,12.0,7.0,Active,0,0
1084011,117197,-10,12.0,8.0,Active,0,0
1084318,149755,-8,60.0,56.0,Active,0,0
1364470,239711,-10,36.0,31.0,Active,0,0
1344118,446447,-13,18.0,10.0,Active,0,0
1230075,192107,-8,6.0,6.0,Active,0,0
1251100,426884,-11,6.0,0.0,Active,0,0
1768533,206061,-18,24.0,19.0,Active,0,0
2107551,320623,-8,6.0,2.0,Active,0,0
1212442,124801,-14,24.0,7.0,Active,0,0
1368469,408164,-10,6.0,0.0,Completed,0,0
1493113,140018,-17,12.0,11.0,Active,0,0
2618225,390361,-18,24.0,22.0,Active,0,0
2030002,280202,-10,36.0,34.0,Active,0,0
1738944,258854,-8,60.0,53.0,Active,0,0
2189295,210479,-12,12.0,10.0,Active,0,0
2073841,124763,-11,24.0,22.0,Active,0,0
2383781,154150,-12,48.0,41.0,Active,0,0
2775835,312997,-17,36.0,16.0,Active,0,0
1785430,173683,-13,36.0,16.0,Active,0,0
2234496,415098,-11,36.0,27.0,Active,0,0
2571008,252837,-12,5.0,0.0,Completed,0,0
1697766,416716,-16,12.0,0.0,Completed,0,0
2075366,431724,-9,12.0,0.0,Completed,0,0
1302571,195865,-12,48.0,40.0,Active,0,0
2764653,419447,-9,48.0,45.0,Active,0,0
2801008,241199,-16,36.0,32.0,Active,0,0
1693779,119575,-11,24.0,5.0,Active,0,0
1586003,367818,-15,48.0,29.0,Active,0,0
2776275,412456,-17,12.0,11.0,Active,0,0
2286976,323767,-9,24.0,2.0,Active,0,0
2730998,373268,-11,36.0,33.0,Active,0,0
1959078,303753,-12,23.0,4.0,Active,0,0
1575772,321172,-12,12.0,0.0,Completed,0,0
1719895,241926,-12,54.0,36.0,Active,0,0
1193988,433949,-15,12.0,3.0,Active,0,0
1982861,408776,-9,12.0,3.0,Active,0,0
1652789,349826,-8,36.0,31.0,Active,0,0
1856354,280307,-10,18.0,7.0,Active,0,0
1915403,385684,-9,12.0,4.0,Active,0,0
1011034,219527,-13,30.0,24.0,Active,0,0
2648665,272838,-10,24.0,15.0,Active,0,0
2252789,253001,-11,12.0,1.0,Active,0,0
1691139,262580,-11,30.0,6.0,Active,0,0
1568934,347097,-18,12.0,0.0,Completed,0,0
2465903,367971,-18,48.0,45.0,Active,0,0
2765955,329049,-16,36.0,32.0,Active,0,0
2598531,265784,-15,6.0,5.0,Active,0,0
2600540,189500,-11,12.0,3.0,Active,0,0
2140827,334710,-16,12.0,7.0,Active,0,0
1923793,320348,-11,12.0,7.0,Active,0,0
2767854,343232,-11,12.0,6.0,Active,0,0
1684155,297991,-8,6.0,1.0,Active,0,0
2818524,244598,-10,36.0,32.0,Active,0,0
2305133,240228,-16,4.0,0.0,Completed,0,0
2701713,336205,-9,12.0,7.0,Active,0,0
1644099,456171,-9,12.0,8.0,Active,0,0
2045612,189580,-13,10.0,6.0,Active,0,0
1639721,344103,-16,12.0,10.0,Active,0,0
1050849,178509,-17,24.0,20.0,Active,0,0
2307782,153019,-13,24.0,20.0,Active,0,0
2214475,441126,-10,18.0,14.0,Active,0,0
1673098,329775,-17,10.0,6.0,Active,0,0
1053084,378465,-10,10.0,7.0,Active,0,0
2316019,261322,-9,10.0,7.0,Active,0,0
1976675,248978,-18,4.0,4.0,Active,0,0
1661239,146728,-12,6.0,6.0,Active,0,0
1395526,252844,-11,18.0,16.0,Active,0,0
1667137,280876,-8,10.0,9.0,Active,0,0
1027436,143333,-15,10.0,5.0,Active,0,0
1540223,412409,-11,10.0,5.0,Active,0,0
2266144,381504,-8,4.0,1.0,Active,0,0
1875083,429575,-16,6.0,4.0,Active,0,0
1112804,251721,-10,,,Signed,0,0
1377645,197046,-8,6.0,6.0,Active,0,0
2069937,324595,-17,24.0,24.0,Active,0,0
1619266,187139,-14,12.0,12.0,Active,0,0
1585884,185436,-16,10.0,10.0,Active,0,0
1489481,267456,-14,24.0,24.0,Active,0,0
1705405,212106,-15,24.0,24.0,Active,0,0
1368238,424443,-14,6.0,6.0,Active,0,0
2661821,452371,-11,4.0,4.0,Signed,0,0
1234085,283442,-9,10.0,10.0,Active,0,0
2346411,264498,-8,,,Signed,0,0
1921398,132764,-12,24.0,19.0,Active,0,0
1644982,400279,-8,10.0,10.0,Active,0,0
1683640,238936,-11,20.0,20.0,Active,0,0
1827128,435224,-11,10.0,10.0,Active,0,0
2275719,340830,-9,10.0,10.0,Active,0,0
2173534,114105,-9,10.0,10.0,Active,0,0
1721272,420824,-9,10.0,10.0,Active,0,0
2313511,440755,-12,5.0,1.0,Active,0,0
1213855,218075,-11,10.0,9.0,Active,0,0
1673200,372744,-12,6.0,3.0,Active,0,0
2465316,379253,-11,12.0,8.0,Active,0,0
2174786,355252,-11,12.0,9.0,Active,0,0
2674334,256865,-16,12.0,9.0,Active,0,0
1449473,208927,-9,12.0,9.0,Active,0,0
1510079,439701,-9,10.0,6.0,Active,0,0
1543804,301193,-10,12.0,8.0,Active,0,0
2770110,148591,-9,6.0,4.0,Active,0,0
1210765,389581,-15,6.0,4.0,Active,0,0
1557528,169960,-17,24.0,22.0,Active,0,0
2394104,320318,-11,24.0,22.0,Active,0,0
1078568,436065,-11,24.0,19.0,Active,0,0
1667020,335775,-17,10.0,7.0,Active,0,0
2226964,302796,-8,24.0,22.0,Active,0,0
2030550,274711,-16,10.0,8.0,Active,0,0
2426553,409146,-8,12.0,7.0,Active,0,0
2169226,262192,-8,10.0,8.0,Active,0,0
2211813,379270,-9,12.0,7.0,Active,0,0
2110100,139964,-12,24.0,22.0,Active,0,0
2439360,390061,-17,24.0,22.0,Active,0,0
2412933,338943,-12,6.0,4.0,Active,0,0
2481846,282330,-12,24.0,19.0,Active,0,0
2395275,190277,-13,10.0,8.0,Active,0,0
2053755,310441,-12,12.0,9.0,Active,0,0
1383481,227968,-17,8.0,4.0,Active,0,0
1181346,141104,-14,12.0,7.0,Active,0,0
2102733,280812,-9,10.0,7.0,Active,0,0
2428102,274409,-18,18.0,17.0,Active,0,0
1111028,120435,-34,10.0,6.0,Active,0,0
2481687,348600,-39,12.0,8.0,Active,0,0
1641450,113358,-32,10.0,6.0,Active,0,0
2751852,251338,-32,10.0,6.0,Active,0,0
1165741,429281,-33,10.0,6.0,Active,0,0
2627431,133867,-33,36.0,32.0,Active,0,0
2153063,300392,-41,36.0,32.0,Active,0,0
1181823,359164,-36,12.0,11.0,Active,0,0
2272067,208796,-42,6.0,6.0,Active,0,0
1937283,287362,-32,6.0,5.0,Active,0,0
1954466,208665,-36,12.0,12.0,Active,0,0
2363917,248401,-33,10.0,6.0,Active,0,0
2134902,287800,-38,8.0,4.0,Active,0,0
2589443,199535,-34,5.0,1.0,Active,0,0
1923374,141211,-35,18.0,14.0,Active,0,0
1590070,422874,-34,12.0,8.0,Active,1,1
1423308,203476,-42,6.0,5.0,Active,0,0
2668751,381662,-36,10.0,6.0,Active,0,0
1625127,292544,-42,12.0,10.0,Active,0,0
1873737,352867,-33,10.0,9.0,Active,0,0
1153157,366979,-36,4.0,4.0,Active,0,0
1435277,279652,-41,4.0,0.0,Completed,0,0
1845931,289610,-35,,,Signed,0,0
1208026,175503,-39,,,Signed,0,0
1949709,145047,-36,36.0,36.0,Active,0,0
1998251,445381,-32,8.0,8.0,Active,0,0
1815643,439670,-34,10.0,5.0,Active,0,0
2024335,223564,-34,10.0,7.0,Active,0,0
2719546,418846,-33,8.0,5.0,Active,0,0
1693098,405858,-42,12.0,11.0,Active,0,0
1831511,163431,-40,6.0,5.0,Active,0,0
1409923,437177,-39,18.0,17.0,Active,0,0
2704067,344058,-34,12.0,10.0,Active,0,0
1201674,255888,-38,10.0,9.0,Active,0,0
1891361,190359,-33,6.0,5.0,Active,0,0
1745768,277870,-35,12.0,11.0,Active,0,0
1139406,349933,-36,10.0,9.0,Active,0,0
2220715,424245,-42,10.0,10.0,Active,0,0
1931774,265201,-35,18.0,17.0,Active,0,0
2466953,195925,-32,10.0,8.0,Active,0,0
1258662,237365,-40,18.0,18.0,Active,0,0
1125584,246949,-40,10.0,9.0,Active,0,0
2378033,129967,-35,5.0,0.0,Completed,0,0
1367415,177744,-34,6.0,3.0,Active,0,0
2561460,105740,-42,8.0,5.0,Active,0,0
2058110,216375,-33,12.0,10.0,Active,0,0
1384433,248437,-33,36.0,33.0,Active,0,0
2105459,192092,-33,10.0,7.0,Active,0,0
1005180,450656,-34,10.0,5.0,Active,0,0
1326547,204735,-36,6.0,3.0,Active,0,0
2211274,366396,-41,8.0,5.0,Active,0,0
2446112,440388,-32,10.0,6.0,Active,0,0
2263076,292676,-37,36.0,36.0,Active,0,0
2235573,279721,-34,36.0,33.0,Active,0,0
2049960,439205,-41,12.0,12.0,Active,0,0
1747410,349395,-36,10.0,10.0,Active,0,0
1639079,201793,-32,12.0,8.0,Active,0,0
2803651,258602,-32,10.0,10.0,Signed,0,0
2561113,255485,-40,8.0,8.0,Active,0,0
2705664,151012,-41,12.0,12.0,Active,0,0
1059146,367688,-35,10.0,7.0,Active,0,0
1430638,115188,-36,6.0,5.0,Active,0,0
1678510,162664,-33,12.0,10.0,Active,0,0
1773001,138365,-33,12.0,7.0,Active,0,0
2696935,377221,-35,2.0,0.0,Completed,0,0
2110797,263490,-34,10.0,5.0,Active,0,0
2183913,401864,-34,12.0,7.0,Active,0,0
1050404,212756,-5,48.0,45.0,Active,0,0
2428188,172022,-5,12.0,9.0,Active,0,0
1125873,266261,-10,48.0,43.0,Active,0,0
2638505,313256,-4,6.0,5.0,Active,0,0
2028805,169565,-3,18.0,15.0,Active,0,0
1953992,296674,-9,5.0,0.0,Completed,0,0
2153839,166867,-2,18.0,13.0,Active,0,0
1059625,299617,-2,60.0,54.0,Active,0,0
1577132,206586,-2,49.0,20.0,Active,0,0
2821631,296260,-7,24.0,22.0,Active,0,0
1241798,430959,-9,6.0,4.0,Active,0,0
2523858,230655,-12,6.0,3.0,Active,0,0
2785562,395535,-2,24.0,4.0,Active,0,0
1982214,453855,-3,60.0,57.0,Active,0,0
2344693,158038,-2,12.0,2.0,Active,0,0
1730889,410710,-11,12.0,2.0,Active,0,0
2644608,388998,-2,60.0,57.0,Active,0,0
2319068,373778,-12,12.0,9.0,Active,0,0
1833068,281308,-5,18.0,11.0,Active,0,0
1642125,265983,-3,24.0,14.0,Active,0,0
2085719,421930,-4,9.0,0.0,Completed,0,0
1440650,297399,-9,24.0,22.0,Active,0,0
1984610,298817,-2,24.0,22.0,Active,0,0
2012751,391115,-5,60.0,57.0,Active,0,0
1268113,451725,-6,12.0,9.0,Active,0,0
1423998,405095,-9,12.0,9.0,Active,0,0
1532715,357045,-2,24.0,21.0,Active,0,0
2043801,344801,-8,35.0,9.0,Active,0,0
1944302,329887,-3,12.0,11.0,Active,0,0
1839765,368134,-11,12.0,9.0,Active,0,0
1985845,239869,-8,24.0,19.0,Active,0,0
2725297,207159,-5,6.0,1.0,Active,0,0
2572815,218864,-6,36.0,30.0,Active,0,0
1801928,288542,-9,48.0,46.0,Active,0,0
2303783,146820,-12,24.0,9.0,Active,0,0
1719375,341780,-12,24.0,17.0,Active,0,0
1927797,271176,-6,36.0,35.0,Active,0,0
2490891,185175,-8,60.0,57.0,Active,0,0
1868645,423312,-4,6.0,4.0,Active,0,0
1930893,361138,-5,60.0,58.0,Active,0,0
1243184,408275,-8,14.0,0.0,Completed,0,0
1409565,226105,-11,36.0,30.0,Active,0,0
2191064,102591,-5,48.0,21.0,Active,0,0
1456407,219945,-6,24.0,22.0,Active,0,0
2035249,368733,-7,12.0,9.0,Active,0,0
2411768,239342,-2,12.0,0.0,Active,0,0
1845737,112666,-9,18.0,15.0,Active,0,0
1214497,296101,-10,7.0,0.0,Completed,0,0
1059013,438473,-2,7.0,0.0,Completed,0,0
2557035,329235,-5,12.0,6.0,Active,0,0
2664402,215173,-5,36.0,26.0,Active,0,0
2660040,433184,-11,18.0,14.0,Active,0,0
1294656,362782,-4,12.0,11.0,Active,0,0
1006296,364840,-4,48.0,45.0,Active,0,0
2762857,334229,-8,36.0,29.0,Active,0,0
2635140,183809,-3,60.0,57.0,Active,0,0
2142942,261099,-8,12.0,0.0,Completed,0,0
1397783,371877,-10,24.0,21.0,Active,0,0
2009642,242208,-11,60.0,53.0,Active,0,0
1687509,260009,-2,24.0,21.0,Active,0,0
2830696,223568,-3,30.0,12.0,Active,0,0
1450117,345143,-12,48.0,45.0,Active,0,0
1440720,415183,-7,24.0,17.0,Active,0,0
1091797,264507,-20,54.0,52.0,Active,0,0
2736781,134283,-17,36.0,29.0,Active,0,0
1831491,424747,-20,24.0,0.0,Completed,0,0
1789374,192854,-18,12.0,1.0,Active,0,0
1783575,296820,-17,12.0,3.0,Active,0,0
1577106,125026,-16,48.0,39.0,Active,0,0
1537610,191112,-16,12.0,1.0,Active,0,0
2701568,251074,-20,6.0,0.0,Completed,0,0
1514562,230606,-19,18.0,8.0,Active,0,0
1916148,229025,-18,54.0,42.0,Active,0,0
1118749,376549,-18,36.0,21.0,Active,0,0
2016393,403716,-24,36.0,25.0,Active,0,0
1467235,264949,-18,24.0,14.0,Active,0,0
1125641,386922,-18,12.0,9.0,Active,0,0
1245224,209523,-20,48.0,42.0,Active,0,0
2123020,431443,-23,6.0,5.0,Active,0,0
2210957,104961,-18,36.0,34.0,Active,0,0
2730571,235505,-25,12.0,8.0,Active,0,0
2436506,216780,-18,12.0,6.0,Active,0,0
1410758,148908,-18,23.0,11.0,Active,0,0
1670279,392052,-24,24.0,13.0,Active,0,0
2090569,268915,-16,23.0,11.0,Active,0,0
2477580,455535,-21,12.0,7.0,Active,0,0
2641174,250211,-26,12.0,9.0,Active,0,0
1110446,112849,-22,23.0,11.0,Active,0,0
1181308,362535,-19,12.0,10.0,Active,0,0
1428432,174957,-25,36.0,30.0,Active,0,0
2124366,161448,-16,36.0,30.0,Active,0,0
2575826,438261,-17,24.0,23.0,Active,0,0
2114185,107089,-16,24.0,1.0,Active,0,0
2368743,387745,-16,12.0,9.0,Active,0,0
1719895,241926,-20,54.0,44.0,Active,0,0
2584874,201090,-23,24.0,19.0,Active,0,0
1830758,272156,-16,24.0,13.0,Active,0,0
2817781,304915,-16,24.0,20.0,Active,0,0
1356020,224252,-23,24.0,0.0,Completed,0,0
1901509,104873,-19,24.0,15.0,Active,0,0
2180043,347813,-20,24.0,18.0,Active,0,0
1678782,454720,-19,12.0,6.0,Active,0,0
2240106,386133,-20,2.0,0.0,Completed,0,0
1852422,339612,-18,24.0,22.0,Active,0,0
1954023,104633,-17,24.0,12.0,Active,0,0
1921504,311999,-25,30.0,21.0,Active,0,0
2384890,416498,-16,30.0,21.0,Active,0,0
2451664,365397,-24,12.0,5.0,Active,0,0
1045876,277011,-17,48.0,39.0,Active,0,0
1514183,189022,-26,12.0,9.0,Active,0,0
1395170,227866,-24,48.0,32.0,Active,0,0
1682094,239614,-20,36.0,24.0,Active,0,0
1772799,165439,-16,6.0,0.0,Signed,0,0
2546765,136896,-24,18.0,15.0,Active,0,0
1359394,397725,-17,12.0,11.0,Active,0,0
1436511,202311,-25,24.0,5.0,Active,0,0
2164781,126689,-25,12.0,1.0,Active,0,0
2140805,389026,-17,36.0,25.0,Active,0,0
1676319,407281,-20,9.0,0.0,Completed,0,0
1693719,201664,-23,36.0,25.0,Active,0,0
2597899,444928,-19,23.0,11.0,Active,0,0
1986319,422861,-16,24.0,13.0,Active,0,0
2035212,102380,-25,23.0,11.0,Active,0,0
1449421,440178,-20,24.0,23.0,Active,0,0
1692903,209979,-19,24.0,13.0,Active,0,0
1374605,217272,-17,12.0,1.0,Active,0,0
1938003,389368,-9,48.0,24.0,Active,0,0
2677602,208269,-5,18.0,15.0,Active,0,0
1032314,454172,-4,60.0,57.0,Active,0,0
1555132,196577,-9,24.0,21.0,Active,0,0
1434295,237557,-8,48.0,42.0,Active,0,0
1745985,183290,-6,24.0,19.0,Active,0,0
2582004,295468,-4,36.0,10.0,Active,0,0
2251421,330662,-6,48.0,45.0,Active,0,0
2273420,306684,-9,24.0,5.0,Active,0,0
1745167,107657,-7,30.0,17.0,Active,0,0
2471941,435622,-2,6.0,3.0,Active,0,0
2748608,234686,-6,60.0,56.0,Active,0,0
1571020,155748,-2,48.0,45.0,Active,0,0
2163260,303790,-11,36.0,21.0,Active,0,0
1787066,176000,-4,60.0,55.0,Active,0,0
1806006,141257,-2,18.0,15.0,Active,0,0
2621502,186174,-6,27.0,0.0,Completed,0,0
2080237,312313,-6,24.0,15.0,Active,0,0
