SK_ID_BUREAU,MONTHS_BALANCE,STATUS
5719286,-2,X
5719286,-3,X
5719286,-4,X
5719286,-5,X
5719286,-6,X
5719286,-7,X
5719286,-8,X
5719286,-9,X
5719286,-10,X
5719286,-11,X
5719286,-12,X
5719286,-13,X
5719286,-14,X
5719286,-15,X
5719286,-16,X
5719286,-17,X
5719286,-18,X
5719286,-19,X
5719286,-20,X
5719286,-21,X
5719286,-22,X
5719286,-23,X
5719286,-24,X
5719286,-25,X
5719286,-26,X
5719286,-27,X
5719286,-28,X
5719286,-29,0
5719286,-30,X
5719286,-31,X
5719286,-32,X
5719286,-33,X
5719286,-34,X
5719286,-35,X
5719286,-36,X
5719286,-37,0
5719286,-38,X
5719286,-39,X
5719286,-40,X
5719286,-41,X
5719286,-42,X
5719286,-43,X
5719286,-44,X
5719286,-45,X
5719286,-46,X
5719286,-47,X
5719286,-48,X
5719286,-49,X
5719287,0,C
5719287,-1,C
5719287,-2,C
5719287,-3,C
5719287,-4,C
5719287,-5,C
5719287,-6,C
5719287,-7,C
5719287,-8,C
5719287,-9,C
5719287,-10,C
5719287,-11,C
5719287,-12,C
5719287,-13,C
5719287,-14,C
5719287,-15,C
5719287,-16,C
5719287,-17,C
5719287,-18,C
5719287,-19,C
5719287,-20,C
5719287,-21,C
5719287,-22,C
5719287,-23,C
5719287,-24,C
5719287,-25,C
5719287,-26,C
5719287,-27,C
5719287,-28,C
5719287,-29,C
5719287,-30,C
5719287,-31,C
5719287,-32,0
5719287,-33,0
5719287,-34,0
5719288,0,C
5719288,-1,C
5719288,-2,C
5719288,-3,C
5719288,-4,C
5719288,-5,C
5719288,-6,C
5719288,-7,0
5719288,-8,0
5719288,-9,0
5719288,-10,0
5719288,-11,0
5719288,-12,0
5719288,-13,0
5719288,-14,0
5719288,-15,0
5719288,-16,0
5719288,-17,0
5719288,-18,0
5719288,-19,0
5719288,-20,0
5719288,-21,0
5719288,-22,0
5719288,-23,0
5719289,0,0
5719289,-1,0
5719289,-2,0
5719289,-3,0
5719289,-4,0
5719289,-5,0
5719289,-6,0
5719289,-7,0
5719289,-8,0
5719289,-9,0
5719289,-10,0
5719289,-11,0
5719289,-12,0
5719289,-13,0
5719289,-14,0
5719289,-15,0
5719289,-16,0
5719289,-17,0
5719289,-18,0
5719289,-19,0
5719289,-20,0
5719289,-21,0
5719289,-22,0
5719289,-23,0
5719289,-24,0
5719289,-25,0
5719289,-26,0
5719290,0,0
5719290,-1,0
5719290,-2,0
5719290,-3,0
5719290,-4,0
5719290,-5,0
5719290,-6,0
5719290,-7,0
5719290,-8,0
5719290,-9,0
5719290,-10,0
5719290,-11,0
5719290,-12,0
5719290,-13,0
5719290,-14,0
5719290,-15,0
5719290,-16,0
5719290,-17,1
5719290,-18,1
5719290,-19,0
5719290,-20,0
5719290,-21,0
5719290,-22,0
5719290,-23,0
5719290,-24,0
5719290,-25,0
5719290,-26,0
5719290,-27,0
5719290,-28,0
5719290,-29,0
5719290,-30,0
5719290,-31,0
5719291,0,C
5719291,-1,C
5719291,-2,C
5719291,-3,C
5719291,-4,C
5719291,-5,C
5719291,-6,C
5719291,-7,C
5719291,-8,C
5719291,-9,C
5719291,-10,C
5719291,-11,C
5719291,-12,C
5719291,-13,C
5719291,-14,C
5719291,-15,C
5719291,-16,C
5719291,-17,C
5719291,-18,C
5719291,-19,C
5719291,-20,C
5719291,-21,C
5719291,-22,C
5719291,-23,C
5719291,-24,C
5719291,-25,C
5719291,-26,C
5719291,-27,C
5719291,-28,C
5719291,-29,C
5719291,-30,C
5719291,-31,C
5719291,-32,0
5719291,-33,0
5719291,-34,0
5719291,-35,0
5719291,-36,0
5719291,-37,0
5719291,-38,0
5719291,-39,0
5719291,-40,0
5719291,-41,0
5719291,-42,0
5719291,-43,0
5719291,-44,0
5719291,-45,0
5719291,-46,0
5719291,-47,0
5719291,-48,0
5719291,-49,0
5719291,-50,0
5719292,0,C
5719292,-1,C
5719292,-2,C
5719292,-3,C
5719292,-4,C
5719292,-5,C
5719292,-6,C
5719292,-7,C
5719292,-8,C
5719292,-9,C
5719292,-10,C
5719292,-11,C
5719292,-12,C
5719292,-13,C
5719292,-14,C
5719292,-15,C
5719292,-16,C
5719292,-17,C
5719292,-18,C
5719292,-19,C
5719292,-20,C
5719292,-21,C
5719292,-22,C
5719292,-23,C
5719292,-24,C
5719292,-25,C
5719292,-26,C
5719292,-27,C
5719292,-28,C
5719292,-29,C
5719292,-30,C
5719292,-31,C
5719292,-32,C
5719292,-33,C
5719292,-34,C
5719292,-35,C
5719292,-36,C
5719292,-37,C
5719292,-38,C
5719292,-39,C
5719292,-40,0
5719292,-41,0
5719292,-42,0
5719292,-43,0
5719292,-44,0
5719292,-45,0
5719292,-46,0
5719292,-47,0
5719292,-48,0
5719292,-49,0
5719292,-50,0
5719292,-51,0
5719292,-52,0
5719292,-53,0
5719292,-54,0
5719292,-55,0
5719292,-56,0
5719292,-57,0
5719292,-58,0
5719292,-59,0
5719292,-60,0
5719292,-61,0
5719294,0,C
5719294,-1,C
5719294,-2,C
5719294,-3,C
5719294,-4,C
5719294,-5,C
5719294,-6,C
5719294,-7,C
5719294,-8,C
5719294,-9,C
5719294,-10,C
5719294,-11,C
5719294,-12,C
5719294,-13,C
5719294,-14,C
5719294,-15,C
5719294,-16,C
5719294,-17,C
5719294,-18,C
5719294,-19,C
5719294,-20,C
5719294,-21,C
5719294,-22,C
5719294,-23,C
5719294,-24,C
5719294,-25,C
5719294,-26,C
5719294,-27,C
5719294,-28,C
5719294,-29,C
5719294,-30,C
5719294,-31,C
5719294,-32,C
5719294,-33,C
5719294,-34,C
5719294,-35,C
5719294,-36,C
5719294,-37,C
5719294,-38,C
5719294,-39,C
5719294,-40,C
5719294,-41,C
5719294,-42,C
5719294,-43,C
5719294,-44,C
5719294,-45,C
5719294,-46,C
5719294,-47,C
5719294,-48,C
5719294,-49,C
5719294,-50,C
5719294,-51,C
5719294,-52,C
5719294,-53,C
5719294,-54,C
5719294,-55,C
5719294,-56,C
5719294,-57,C
5719294,-58,C
5719294,-59,C
5719294,-60,C
5719294,-61,C
5719294,-62,C
5719294,-63,0
5719294,-64,0
5719294,-65,0
5719294,-66,0
5719294,-67,0
5719294,-68,0
5719294,-69,0
5719294,-70,0
5719294,-71,0
5719294,-72,0
5719294,-73,0
5719294,-74,0
5719294,-75,0
5719294,-76,0
5719294,-77,0
5719294,-78,0
5719294,-79,0
5719294,-80,0
5719294,-81,1
5719294,-82,0
5719295,0,C
5719295,-1,C
5719295,-2,C
5719295,-3,C
5719295,-4,C
5719295,-5,C
5719295,-6,C
5719295,-7,C
5719295,-8,C
5719295,-9,C
5719295,-10,C
5719295,-11,C
5719295,-12,C
5719295,-13,C
5719295,-14,C
5719295,-15,C
5719295,-16,C
5719295,-17,C
5719295,-18,C
5719295,-19,C
5719295,-20,C
5719295,-21,C
5719295,-22,C
5719295,-23,C
5719295,-24,C
5719295,-25,C
5719295,-26,C
5719295,-27,C
5719295,-28,C
5719295,-29,C
5719295,-30,C
5719295,-31,C
5719295,-32,C
5719295,-33,C
5719295,-34,C
5719295,-35,C
5719295,-36,C
5719295,-37,C
5719295,-38,C
5719295,-39,C
5719295,-40,C
5719295,-41,C
5719295,-42,C
5719295,-43,C
5719295,-44,C
5719295,-45,C
5719295,-46,C
5719295,-47,C
5719295,-48,C
5719295,-49,C
5719295,-50,C
5719295,-51,C
5719295,-52,C
5719295,-53,C
5719295,-54,C
5719295,-55,C
5719295,-56,C
5719295,-57,C
5719295,-58,C
5719295,-59,C
5719295,-60,C
5719295,-61,C
5719295,-62,C
5719295,-63,C
5719295,-64,C
5719295,-65,C
5719295,-66,C
5719295,-67,C
5719295,-68,C
5719295,-69,C
5719295,-70,C
5719295,-71,C
5719295,-72,C
5719295,-73,0
5719295,-74,0
5719295,-75,0
5719295,-76,0
5719295,-77,0
5719295,-78,0
5719295,-79,0
5719295,-80,0
5719295,-81,0
5719295,-82,0
5719295,-83,0
5719295,-84,0
5719299,0,X
5719299,-1,X
5719299,-2,X
5719299,-3,X
5719299,-4,X
5719299,-5,X
5719299,-6,X
5719299,-7,X
5719299,-8,X
5719299,-9,X
5719299,-10,X
5719299,-11,X
5719299,-12,X
5719299,-13,X
5719299,-14,X
5719299,-15,X
5719299,-16,X
5719299,-17,X
5719299,-18,X
5719299,-19,X
5719299,-20,X
5719299,-21,X
5719299,-22,X
5719299,-23,X
5719299,-24,X
5719299,-25,X
5719299,-26,X
5719299,-27,X
5719299,-28,X
5719299,-29,X
5719299,-30,X
5719299,-31,X
5719299,-32,X
5719299,-33,X
5719299,-34,X
5719299,-35,X
5719299,-36,X
5719299,-37,X
5719299,-38,X
5719299,-39,X
5719299,-40,X
5719299,-41,X
5719299,-42,X
5719299,-43,X
5719299,-44,X
5719299,-45,X
5719299,-46,X
5719299,-47,X
5719299,-48,X
5719299,-49,X
5719299,-50,X
5719300,-1,X
5719300,-2,X
5719300,-3,X
5719300,-4,X
5719300,-5,X
5719300,-6,X
5719300,-7,X
5719300,-8,X
5719300,-9,X
5719300,-10,X
5719300,-11,X
5719300,-12,X
5719300,-13,X
5719300,-14,X
5719300,-15,X
5719300,-16,X
5719300,-17,X
5719300,-18,X
5719300,-19,X
5719300,-20,X
5719300,-21,X
5719300,-22,X
5719300,-23,X
5719300,-24,X
5719300,-25,X
5719300,-26,X
5719300,-27,X
5719300,-28,X
5719300,-29,X
5719300,-30,X
5719300,-31,X
5719300,-32,X
5719300,-33,X
5719300,-34,X
5719300,-35,X
5719300,-36,X
5719300,-37,X
5719300,-38,X
5719300,-39,X
5719300,-40,X
5719300,-41,X
5719300,-42,X
5719300,-43,X
5719300,-44,X
5719300,-45,X
5719300,-46,X
5719300,-47,X
5719300,-48,X
5719300,-49,X
5719300,-50,X
5719300,-51,X
5719300,-52,X
5719300,-53,X
5719300,-54,X
5719300,-55,X
5719300,-56,X
5719301,0,C
5719301,-1,C
5719301,-2,C
5719301,-3,C
5719301,-4,C
5719301,-5,C
5719301,-6,C
5719301,-7,C
5719301,-8,X
5719301,-9,0
5719301,-10,X
5719301,-11,0
5719301,-12,X
5719301,-13,0
5719301,-14,X
5719301,-15,X
5719301,-16,X
5719301,-17,0
5719301,-18,0
5719301,-19,0
5719301,-20,X
5719301,-21,0
5719301,-22,0
5719301,-23,0
5719301,-24,0
5719301,-25,0
5719301,-26,0
5719301,-27,X
5719301,-28,0
5719301,-29,X
5719301,-30,X
5719302,0,C
5719302,-1,C
5719302,-2,C
5719302,-3,C
5719302,-4,C
5719302,-5,C
5719302,-6,C
5719302,-7,C
5719302,-8,C
5719302,-9,C
5719302,-10,C
5719302,-11,C
5719302,-12,C
5719302,-13,C
5719302,-14,C
5719302,-15,C
5719302,-16,C
5719302,-17,C
5719302,-18,C
5719302,-19,C
5719302,-20,C
5719302,-21,C
5719302,-22,C
5719302,-23,C
5719302,-24,0
5719302,-25,0
5719302,-26,0
5719302,-27,X
5719302,-28,0
5719302,-29,X
5719302,-30,0
5719302,-31,X
5719302,-32,0
5719302,-33,0
5719302,-34,0
5719302,-35,0
5719302,-36,0
5719302,-37,X
5719302,-38,0
5719302,-39,X
5719302,-40,0
5719302,-41,X
5719303,0,C
5719303,-1,C
5719303,-2,C
5719303,-3,C
5719303,-4,C
5719303,-5,C
5719303,-6,C
5719303,-7,C
5719303,-8,C
5719303,-9,C
5719303,-10,C
5719303,-11,C
5719303,-12,C
5719303,-13,C
5719303,-14,C
5719303,-15,C
5719303,-16,C
5719303,-17,C
5719303,-18,C
5719303,-19,C
5719303,-20,C
5719303,-21,C
5719303,-22,C
5719303,-23,C
5719303,-24,C
5719303,-25,C
5719303,-26,C
5719303,-27,C
5719303,-28,C
5719303,-29,C
5719303,-30,C
5719303,-31,C
5719303,-32,C
5719303,-33,C
5719303,-34,C
5719303,-35,C
5719303,-36,C
5719303,-37,C
5719303,-38,C
5719303,-39,C
5719303,-40,0
5719303,-41,0
5719303,-42,0
5719303,-43,0
5719303,-44,0
5719303,-45,0
5719303,-46,0
5719303,-47,0
5719303,-48,0
5719303,-49,0
5719303,-50,0
5719303,-51,0
5719303,-52,0
5719303,-53,0
5719303,-54,0
5719303,-55,0
5719303,-56,0
5719303,-57,0
5719303,-58,0
5719303,-59,0
5719303,-60,0
5719303,-61,0
5719303,-62,0
5719303,-63,0
5719303,-64,0
5719303,-65,0
5719303,-66,0
5719303,-67,0
5719303,-68,0
5719303,-69,0
5719303,-70,0
5719303,-71,0
5719303,-72,0
5719303,-73,0
5719303,-74,0
5719303,-75,0
5719303,-76,0
5719303,-77,0
5719303,-78,0
5719303,-79,0
5719303,-80,0
5719303,-81,0
5719303,-82,0
5719303,-83,X
5719304,0,X
5719304,-1,X
5719304,-2,X
5719304,-3,X
5719304,-4,X
5719304,-5,X
5719304,-6,X
5719304,-7,X
5719304,-8,X
5719304,-9,X
5719304,-10,X
5719304,-11,X
5719304,-12,X
5719304,-13,X
5719304,-14,X
5719304,-15,X
5719304,-16,X
5719304,-17,X
5719304,-18,X
5719304,-19,X
5719304,-20,X
5719304,-21,X
5719304,-22,X
5719304,-23,X
5719304,-24,X
5719304,-25,X
5719304,-26,X
5719304,-27,X
5719304,-28,X
5719304,-29,X
5719304,-30,X
5719304,-31,X
5719304,-32,X
5719304,-33,X
5719304,-34,0
5719305,0,C
5719305,-1,C
5719305,-2,C
5719305,-3,C
5719305,-4,C
5719305,-5,C
5719305,-6,C
5719305,-7,C
5719305,-8,C
5719305,-9,C
5719305,-10,C
5719305,-11,C
5719305,-12,C
5719305,-13,C
5719305,-14,C
5719305,-15,C
5719305,-16,C
5719305,-17,C
5719305,-18,C
5719305,-19,C
5719305,-20,C
5719305,-21,C
5719305,-22,C
5719305,-23,C
5719305,-24,C
5719305,-25,C
5719305,-26,C
5719305,-27,C
5719305,-28,C
5719305,-29,C
5719305,-30,C
5719305,-31,C
5719305,-32,C
5719305,-33,C
5719305,-34,C
5719305,-35,C
5719305,-36,C
5719305,-37,C
5719305,-38,C
5719305,-39,C
5719305,-40,C
5719305,-41,C
5719305,-42,C
5719305,-43,C
5719305,-44,C
5719305,-45,C
5719305,-46,C
5719305,-47,C
5719305,-48,C
5719305,-49,C
5719305,-50,C
5719305,-51,C
5719305,-52,C
5719305,-53,C
5719305,-54,C
5719305,-55,C
5719305,-56,C
5719305,-57,C
5719305,-58,C
5719305,-59,C
5719305,-60,X
5719305,-61,X
5719305,-62,X
5719305,-63,X
5719305,-64,X
5719305,-65,X
5719305,-66,X
5719305,-67,X
5719305,-68,X
5719305,-69,X
5719305,-70,X
5719305,-71,X
5719305,-72,X
5719305,-73,X
5719305,-74,X
5719305,-75,X
5719305,-76,X
5719305,-77,X
5719305,-78,X
5719305,-79,X
5719305,-80,X
5719305,-81,X
5719305,-82,X
5719305,-83,X
5719305,-84,X
5719305,-85,X
5719305,-86,X
5719305,-87,X
5719305,-88,X
5719306,0,0
5719306,-1,0
5719306,-2,0
5719306,-3,0
5719306,-4,0
5719306,-5,0
5719306,-6,0
5719306,-7,0
5719306,-8,0
5719306,-9,0
5719306,-10,0
5719307,0,C
5719307,-1,C
5719307,-2,C
5719307,-3,C
5719307,-4,C
5719307,-5,C
5719307,-6,C
5719307,-7,C
5719307,-8,C
5719307,-9,C
5719307,-10,C
5719307,-11,C
5719307,-12,C
5719307,-13,C
5719307,-14,C
5719307,-15,C
5719307,-16,C
5719307,-17,C
5719307,-18,C
5719307,-19,C
5719307,-20,C
5719307,-21,C
5719307,-22,C
5719307,-23,C
5719307,-24,0
5719307,-25,0
5719307,-26,0
5719307,-27,0
5719307,-28,0
5719307,-29,0
5719307,-30,0
5719307,-31,0
5719307,-32,0
5719307,-33,1
5719307,-34,0
5719307,-35,0
5719307,-36,0
5719307,-37,0
5719308,0,C
5719308,-1,C
5719308,-2,C
5719308,-3,C
5719308,-4,C
5719308,-5,C
5719308,-6,C
5719308,-7,C
5719308,-8,C
5719308,-9,C
5719308,-10,C
5719308,-11,C
5719308,-12,C
5719308,-13,C
5719308,-14,C
5719308,-15,C
5719308,-16,C
5719308,-17,C
5719308,-18,C
5719308,-19,C
5719308,-20,C
5719308,-21,C
5719308,-22,C
5719308,-23,C
5719308,-24,C
5719308,-25,C
5719308,-26,C
5719308,-27,C
5719308,-28,C
5719308,-29,C
5719308,-30,C
5719308,-31,C
5719308,-32,C
5719308,-33,C
5719308,-34,C
5719308,-35,C
5719308,-36,C
5719308,-37,C
5719308,-38,C
5719308,-39,C
5719308,-40,C
5719308,-41,C
5719308,-42,C
5719308,-43,C
5719308,-44,C
5719308,-45,C
5719308,-46,C
5719308,-47,C
5719308,-48,C
5719308,-49,C
5719308,-50,C
5719308,-51,C
5719308,-52,C
5719308,-53,C
5719308,-54,C
5719308,-55,C
5719308,-56,C
5719308,-57,C
5719308,-58,C
5719308,-59,C
5719308,-60,C
5719308,-61,0
5719308,-62,0
5719308,-63,0
5719308,-64,0
5719308,-65,0
5719308,-66,0
5719308,-67,0
5719308,-68,0
5719308,-69,0
5719308,-70,0
5719308,-71,0
5719308,-72,0
5719308,-73,0
5719308,-74,0
5719308,-75,1
5719308,-76,0
5719308,-77,0
5719308,-78,0
5719308,-79,0
5719308,-80,1
5719308,-81,0
5719308,-82,0
5719308,-83,0
5719308,-84,0
5719308,-85,0
5719308,-86,0
5719308,-87,0
5719308,-88,0
5719340,0,X
5719340,-1,X
5719340,-2,X
5719340,-3,X
5719340,-4,X
5719340,-5,X
5719340,-6,X
5719340,-7,X
5719340,-8,X
5719340,-9,X
5719340,-10,X
5719340,-11,X
5719340,-12,X
5719340,-13,X
5719340,-14,X
5719340,-15,X
5719340,-16,X
5719340,-17,X
5719340,-18,X
5719340,-19,X
5719340,-20,X
5719340,-21,X
5719340,-22,X
5719340,-23,X
5719340,-24,X
5719340,-25,X
5719340,-26,X
5719340,-27,X
5719340,-28,X
5719340,-29,X
5719340,-30,X
5719340,-31,X
5719340,-32,X
5719340,-33,X
5719340,-34,X
5719340,-35,X
5719340,-36,X
5719340,-37,X
5719340,-38,X
5719340,-39,X
5719340,-40,X
5719340,-41,X
5719340,-42,X
5719340,-43,X
5719340,-44,X
5719340,-45,X
5719340,-46,X
5719340,-47,X
5719340,-48,X
5719340,-49,X
5719340,-50,X
5719340,-51,X
5719340,-52,X
5719340,-53,X
5719340,-54,X
5719340,-55,X
5719340,-56,X
5719340,-57,X
5719340,-58,X
5719340,-59,X
5719340,-60,X
5719340,-61,X
5719340,-62,X
5719340,-63,X
5719340,-64,X
5719340,-65,X
5719340,-66,X
5719340,-67,X
5719340,-68,X
5719340,-69,X
5719340,-70,X
5719340,-71,X
5719340,-72,X
5719340,-73,X
5719340,-74,X
5719340,-75,X
5719340,-76,X
5719340,-77,X
5719340,-78,X
5719340,-79,X
5719340,-80,X
5719340,-81,X
5719340,-82,X
5719340,-83,X
5719340,-84,X
5719340,-85,X
5719340,-86,X
5719340,-87,X
5719340,-88,X
5719340,-89,X
5719340,-90,X
5719340,-91,X
5719340,-92,X
5719340,-93,X
5719341,-1,X
5719341,-2,X
5719341,-3,X
5719341,-4,X
5719341,-5,X
5719341,-6,X
5719341,-7,X
5719341,-8,X
5719341,-9,X
5719341,-10,X
5719341,-11,X
5719341,-12,X
5719341,-13,X
5719341,-14,X
5719341,-15,X
5719341,-16,X
5719341,-17,X
5719341,-18,X
5719341,-19,X
5719341,-20,X
5719341,-21,X
5719341,-22,X
5719341,-23,X
5719341,-24,X
5719341,-25,X
5719341,-26,X
5719341,-27,X
5719341,-28,X
5719341,-29,X
5719341,-30,X
5719341,-31,X
5719341,-32,X
5719341,-33,X
5719341,-34,X
5719341,-35,X
5719341,-36,X
5719341,-37,X
5719341,-38,X
5719341,-39,X
5719341,-40,X
5719341,-41,X
5719341,-42,X
5719341,-43,X
5719341,-44,X
5719341,-45,X
5719341,-46,X
5719341,-47,X
5719341,-48,X
5719341,-49,X
5719341,-50,X
5719341,-51,X
5719341,-52,X
5719341,-53,X
5719341,-54,X
5719341,-55,X
5719341,-56,X
5719341,-57,X
5719341,-58,X
5719341,-59,X
5719341,-60,X
5719341,-61,X
5719341,-62,X
5719341,-63,X
5719341,-64,X
5719341,-65,X
5719341,-66,X
5719341,-67,X
5719341,-68,X
5719341,-69,X
5719341,-70,X
5719341,-71,X
5719341,-72,X
5719341,-73,X
5719341,-74,X
5719341,-75,X
5719341,-76,X
5719341,-77,X
5719341,-78,X
5719341,-79,X
5719341,-80,X
5719343,0,C
5719343,-1,C
5719343,-2,C
5719343,-3,C
5719343,-4,C
5719343,-5,C
5719343,-6,C
5719343,-7,C
5719343,-8,C
5719343,-9,C
5719343,-10,C
5719343,-11,C
5719343,-12,C
5719343,-13,C
5719343,-14,C
5719343,-15,C
5719343,-16,C
5719343,-17,C
5719343,-18,C
5719343,-19,C
5719343,-20,C
5719343,-21,C
5719343,-22,C
5719343,-23,C
5719343,-24,C
5719343,-25,C
5719343,-26,C
5719343,-27,C
5719343,-28,C
5719343,-29,C
5719343,-30,C
5719343,-31,C
5719343,-32,C
5719343,-33,C
5719343,-34,C
5719343,-35,C
5719343,-36,C
5719343,-37,C
5719343,-38,C
5719343,-39,C
5719343,-40,C
5719343,-41,C
5719343,-42,C
5719343,-43,C
5719343,-44,C
5719343,-45,C
5719343,-46,C
5719343,-47,C
5719343,-48,C
5719343,-49,C
5719343,-50,C
5719343,-51,0
5719343,-52,0
5719343,-53,0
5719343,-54,0
5719343,-55,0
5719343,-56,0
5719344,0,C
5719344,-1,C
5719344,-2,C
5719344,-3,C
5719344,-4,C
5719344,-5,C
5719344,-6,C
5719344,-7,C
5719344,-8,C
5719344,-9,C
5719344,-10,C
5719344,-11,C
5719344,-12,C
5719344,-13,C
5719344,-14,C
5719344,-15,C
5719344,-16,C
5719344,-17,C
5719344,-18,C
5719344,-19,C
5719344,-20,C
5719344,-21,C
5719344,-22,C
5719344,-23,C
5719344,-24,C
5719344,-25,C
5719344,-26,C
5719344,-27,C
5719344,-28,C
5719344,-29,C
5719344,-30,C
5719344,-31,0
5719344,-32,0
5719344,-33,0
5719344,-34,0
5719344,-35,0
5719344,-36,0
5719344,-37,0
5719344,-38,0
5719344,-39,0
5719344,-40,0
5719344,-41,0
5719344,-42,0
5719345,0,C
5719345,-1,C
5719345,-2,C
5719345,-3,C
5719345,-4,C
5719345,-5,C
5719345,-6,C
5719345,-7,C
5719345,-8,C
5719345,-9,C
5719345,-10,C
5719345,-11,C
5719345,-12,C
5719345,-13,C
5719345,-14,C
5719345,-15,C
5719345,-16,C
5719345,-17,C
5719345,-18,C
5719345,-19,C
5719345,-20,C
5719345,-21,C
5719345,-22,C
5719345,-23,C
5719345,-24,C
5719345,-25,C
5719345,-26,C
5719345,-27,C
5719345,-28,C
5719345,-29,C
5719345,-30,C
5719345,-31,C
5719345,-32,C
5719345,-33,C
5719345,-34,C
5719345,-35,C
5719345,-36,C
5719345,-37,C
5719345,-38,C
5719345,-39,C
5719345,-40,C
5719345,-41,C
5719345,-42,C
5719345,-43,C
5719345,-44,C
5719345,-45,C
5719345,-46,C
5719345,-47,C
5719345,-48,C
5719345,-49,C
5719345,-50,C
5719345,-51,C
5719345,-52,C
5719345,-53,C
5719345,-54,C
5719345,-55,C
5719345,-56,C
5719345,-57,C
5719345,-58,0
5719345,-59,0
5719345,-60,0
5719345,-61,0
5719345,-62,0
5719345,-63,0
5719345,-64,0
5719345,-65,0
5719345,-66,X
5719346,0,C
5719346,-1,C
5719346,-2,C
5719346,-3,C
5719346,-4,C
5719346,-5,C
5719346,-6,C
5719346,-7,C
5719346,-8,C
5719346,-9,C
5719346,-10,C
5719346,-11,C
5719346,-12,C
5719346,-13,C
5719346,-14,C
5719346,-15,C
5719346,-16,C
5719346,-17,C
5719346,-18,C
5719346,-19,C
5719346,-20,C
5719346,-21,C
5719346,-22,C
5719346,-23,C
5719346,-24,C
5719346,-25,C
5719346,-26,C
5719346,-27,C
5719346,-28,C
5719346,-29,C
5719346,-30,C
5719346,-31,C
5719346,-32,C
5719346,-33,C
5719346,-34,C
5719346,-35,C
5719346,-36,C
5719346,-37,C
5719346,-38,C
5719346,-39,C
5719346,-40,C
5719346,-41,C
5719346,-42,C
5719346,-43,C
5719346,-44,C
5719346,-45,C
5719346,-46,C
5719346,-47,C
5719346,-48,C
5719346,-49,C
5719346,-50,C
5719346,-51,0
5719346,-52,0
5719346,-53,0
5719346,-54,0
5719346,-55,0
5719346,-56,X
5719347,0,0
5719348,0,X
5719348,-1,X
5719348,-2,X
5719348,-3,X
5719348,-4,X
5719348,-5,X
5719348,-6,X
5719348,-7,X
5719348,-8,X
5719348,-9,X
5719348,-10,X
5719348,-11,X
5719348,-12,X
5719348,-13,X
5719348,-14,X
5719348,-15,X
5719348,-16,X
5719348,-17,X
5719348,-18,X
5719348,-19,X
5719348,-20,X
5719348,-21,X
5719348,-22,X
5719348,-23,X
5719348,-24,X
5719348,-25,X
5719348,-26,X
5719348,-27,X
5719348,-28,X
5719348,-29,X
5719348,-30,X
5719348,-31,X
5719348,-32,X
5719348,-33,X
5719348,-34,X
5719348,-35,0
5719348,-36,X
5719348,-37,X
5719348,-38,X
5719348,-39,X
5719348,-40,X
5719348,-41,X
5719348,-42,X
5719348,-43,X
5719348,-44,X
5719348,-45,X
5719348,-46,X
5719348,-47,X
5719348,-48,X
5719348,-49,X
5719348,-50,X
5719348,-51,X
5719348,-52,X
5719348,-53,X
5719348,-54,X
5719348,-55,X
5719348,-56,X
5719348,-57,X
5719348,-58,X
5719348,-59,X
5719348,-60,X
5719348,-61,X
5719348,-62,X
5719348,-63,X
5719410,0,X
5719410,-1,X
5719410,-2,X
5719410,-3,X
5719410,-4,X
5719410,-5,X
5719410,-6,X
5719410,-7,X
5719410,-8,X
5719410,-9,X
5719410,-10,X
5719410,-11,X
5719410,-12,X
5719410,-13,X
5719410,-14,X
5719410,-15,X
5719410,-16,X
5719410,-17,X
5719410,-18,X
5719410,-19,X
5719410,-20,X
5719410,-21,X
5719410,-22,X
5719410,-23,X
5719410,-24,X
5719410,-25,X
5719410,-26,X
5719410,-27,X
5719410,-28,X
5719410,-29,X
5719410,-30,X
5719410,-31,X
5719410,-32,X
5719410,-33,X
5719410,-34,X
5719410,-35,X
5719410,-36,X
5719410,-37,X
5719410,-38,X
5719410,-39,X
5719410,-40,X
5719410,-41,X
5719410,-42,X
5719410,-43,X
5719411,0,X
5719411,-1,X
5719411,-2,X
5719411,-3,X
5719411,-4,X
5719411,-5,X
5719411,-6,X
5719411,-7,X
5719411,-8,X
5719411,-9,X
5719411,-10,X
5719411,-11,X
5719411,-12,X
5719411,-13,X
5719411,-14,X
5719411,-15,X
5719411,-16,X
5719411,-17,X
5719411,-18,X
5719411,-19,X
5719411,-20,X
5719411,-21,X
5719411,-22,X
5719411,-23,X
5719411,-24,X
5719411,-25,X
5719411,-26,X
5719411,-27,X
5719411,-28,X
5719411,-29,X
5719411,-30,X
5719411,-31,X
5719411,-32,X
5719411,-33,X
5719413,0,X
5719413,-1,X
5719413,-2,X
5719413,-3,X
5719413,-4,X
5719413,-5,X
5719413,-6,X
5719413,-7,X
5719413,-8,X
5719413,-9,X
5719413,-10,X
5719413,-11,X
5719413,-12,X
5719413,-13,X
5719413,-14,X
5719415,0,X
5719415,-1,X
5719415,-2,X
5719415,-3,X
5719415,-4,X
5719415,-5,X
5719415,-6,X
5719415,-7,X
5719415,-8,X
5719415,-9,X
5719415,-10,X
5719416,0,X
5719416,-1,X
5719416,-2,X
5719416,-3,X
5719416,-4,X
5719416,-5,X
5719416,-6,X
5719416,-7,X
5719416,-8,X
5719416,-9,X
5719416,-10,X
5719416,-11,X
5719416,-12,X
5719416,-13,X
5719416,-14,X
